Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
72,16,3,2.2,0,8.311200391846896,-1,2.2,0.0,1,0.0,8,816.8199999999999,SAT,,4.029,
73,16,8,2.99,0,5.451200649487972,-1,2.99,0.0,1,0.0,8,819.81,SAT,,4.033,
74,16,6,53.65,0,158.8564001660526,-1,53.65,0.0,1,0.0,8,873.4599999999999,SAT,,54.086,
75,16,22,59.54,0,89.11140072007777,-1,59.54,0.0,1,0.0,8,932.9999999999999,SAT,,60.098,
76,16,15,2.75,0,11.709400236952305,-1,2.75,0.0,1,0.0,8,935.7499999999999,SAT,,4.024,
77,16,7,8.134400014179946,1,8.134400014179946,-1,0.0,0.0,0,0.0,8,935.7499999999999,TIMEOUT,,11.048,
78,1,9,0.21,0,300.0,-1,0.21,0.0,1,0.0,9,935.9599999999999,SAT,,2.048,
79,17,20,0.34,0,1.5096001777529717,-1,0.34,0.0,1,0.0,9,936.3,SAT,,2.043,
80,17,17,1.05,0,3.7482001524150372,-1,1.05,0.0,1,0.0,9,937.3499999999999,SAT,,2.042,
81,17,1,1.43,0,2.3832002918899056,-1,1.43,0.0,1,0.0,9,938.7799999999999,SAT,,2.047,
82,1,11,44.83,0,300.0,-1,44.83,0.0,1,0.0,9,983.6099999999999,SAT,,46.078,
83,18,2,3.78,0,6.0466007034957405,-1,3.78,0.0,1,0.0,9,987.3899999999999,SAT,,4.033,
84,18,1,1.52,0,300.0,-1,1.52,0.0,1,0.0,9,988.9099999999999,SAT,,2.039,
85,18,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,9,988.9099999999999,TIMEOUT,,303.328,
86,1,23,86.75,0,300.0,-1,86.75,0.0,1,0.0,10,1075.6599999999999,SAT,,88.115,
87,19,11,45.59,0,59.28160034899712,-1,45.59,0.0,1,0.0,10,1121.2499999999998,SAT,,46.077,
88,1,10,37.64,0,300.0,-1,37.64,0.0,1,0.0,10,1158.8899999999999,SAT,,38.054,
89,20,19,0.32,0,1.6526004191219807,-1,0.32,0.0,1,0.0,10,1159.2099999999998,SAT,,2.041,
90,20,5,0.25,0,6.504200313585997,-1,0.25,0.0,1,0.0,10,1159.4599999999998,SAT,,2.042,
91,20,2,3.36,0,6.179200623530149,-1,3.36,0.0,1,0.0,10,1162.8199999999997,SAT,,4.024,
92,20,14,0.13,0,300.0,-1,0.13,0.0,1,0.0,10,1162.9499999999998,SAT,,2.028,
93,20,3,1.82,0,300.0,-1,1.82,0.0,1,0.0,10,1164.7699999999998,SAT,,2.039,
94,20,12,1.14,0,300.0,-1,1.14,0.0,1,0.0,10,1165.9099999999999,SAT,,2.02,
95,20,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,10,1165.9099999999999,TIMEOUT,,303.354,
96,20,7,12.61,0,300.0,-1,12.61,0.0,1,0.0,10,1178.5199999999998,SAT,,14.033,
97,20,22,60.89,0,290.98580027778746,-1,60.89,0.0,1,0.0,10,1239.4099999999999,SAT,,62.098,
98,20,16,0.99,0,211.8288005966425,-1,0.99,0.0,1,0.0,10,1240.3999999999999,SAT,,2.04,
99,20,10,37.95,0,210.54180060361625,-1,37.95,0.0,1,0.0,10,1278.35,SAT,,38.063,
100,20,23,83.56,0,161.20680014451148,-1,83.56,0.0,1,0.0,10,1361.9099999999999,SAT,,84.144,
101,20,20,0.24,0,52.57880064507127,-1,0.24,0.0,1,0.0,10,1362.1499999999999,SAT,,2.044,
102,20,11,47.74,0,52.26680044864416,-1,47.74,0.0,1,0.0,10,1409.8899999999999,SAT,,48.148,
103,1,4,0.36,0,300.0,-1,0.36,0.0,1,0.0,11,1410.2499999999998,SAT,,2.053,
104,21,20,0.37,0,1.5096001777529717,-1,0.37,0.0,1,0.0,11,1410.6199999999997,SAT,,2.02,
105,21,3,2.49,0,5.594200164425373,-1,2.49,0.0,1,0.0,11,1413.1099999999997,SAT,,4.038,
106,21,17,1.15,0,2.3572005782008167,-1,1.15,0.0,1,0.0,11,1414.2599999999998,SAT,,2.04,
107,1,21,37.18,0,300.0,-1,37.18,0.0,1,0.0,11,1451.4399999999998,SAT,,38.069,
108,22,6,50.39,0,73.82860033621192,-1,50.39,0.0,1,0.0,11,1501.83,SAT,,52.07,
109,22,16,0.69,0,14.473200094300509,-1,0.69,0.0,1,0.0,11,1502.52,SAT,,2.029,
110,22,2,3.97,0,13.576200165200234,-1,3.97,0.0,1,0.0,11,1506.49,SAT,,4.026,
111,22,10,35.86,0,124.04240070690514,-1,35.86,0.0,1,0.0,11,1542.35,SAT,,36.074,
112,22,12,1.42,0,77.42440047522187,-1,1.42,0.0,1,0.0,11,1543.77,SAT,,2.046,
113,22,9,0.2,0,75.57840046321154,-1,0.2,0.0,1,0.0,11,1543.97,SAT,,2.038,
114,22,22,53.4,0,75.31840042059422,-1,53.4,0.0,1,0.0,11,1597.3700000000001,SAT,,54.125,
115,22,4,0.36,0,300.0,-1,0.36,0.0,1,0.0,11,1597.73,SAT,,2.041,
116,22,20,0.36,0,300.0,-1,0.36,0.0,1,0.0,11,1598.09,SAT,,2.04,
117,22,21,41.15,0,300.0,-1,41.15,0.0,1,0.0,11,1639.24,SAT,,42.089,
118,22,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,1639.24,TIMEOUT,,303.37,
119,22,1,1.62,0,8.456800531941653,-1,1.62,0.0,1,0.0,11,1640.86,SAT,,2.04,
120,22,8,3.15,0,6.350800477313996,-1,3.15,0.0,1,0.0,11,1644.01,SAT,,4.029,
121,22,17,1.2,0,2.2558001693069936,-1,1.2,0.0,1,0.0,11,1645.21,SAT,,2.039,
122,23,21,37.09,0,49.33660053496361,-1,37.09,0.0,1,0.0,12,1682.3,SAT,,38.067,
123,23,18,0.69,0,114.83320056309105,-1,0.69,0.0,1,0.0,12,1682.99,SAT,,2.035,
124,23,23,76.86,0,113.93620063399078,-1,76.86,0.0,1,0.0,12,1759.85,SAT,,78.166,
125,23,14,0.12,0,66.63440015946627,-1,0.12,0.0,1,0.0,12,1759.9699999999998,SAT,,2.044,
126,23,15,1.44,0,66.47840042446852,-1,1.44,0.0,1,0.0,12,1761.4099999999999,SAT,,2.034,
127,23,10,32.17,0,64.6064006987691,-1,32.17,0.0,1,0.0,12,1793.58,SAT,,34.064,
128,23,5,0.2,0,22.785400309014324,-1,0.2,0.0,1,0.0,12,1793.78,SAT,,2.043,
129,23,9,0.19,0,50.10880024020672,-1,0.19,0.0,1,0.0,12,1793.97,SAT,,2.041,
130,23,4,0.25,0,49.86180041764975,-1,0.25,0.0,1,0.0,12,1794.22,SAT,,2.016,
131,23,16,0.68,0,49.53680000116229,-1,0.68,0.0,1,0.0,12,1794.9,SAT,,2.043,
132,23,2,3.14,0,48.652800292122365,-1,3.14,0.0,1,0.0,12,1798.0400000000002,SAT,,4.029,
133,23,1,0.92,0,44.57080020417571,-1,0.92,0.0,1,0.0,12,1798.9600000000003,SAT,,2.016,
134,23,20,0.3,0,43.37480029870868,-1,0.3,0.0,1,0.0,12,1799.2600000000002,SAT,,2.018,
135,23,7,10.94,0,42.984800234782696,-1,10.94,0.0,1,0.0,12,1810.2000000000003,SAT,,12.032,
136,23,12,1.24,0,28.76280066405535,-1,1.24,0.0,1,0.0,12,1811.4400000000003,SAT,,2.041,
137,23,17,0.66,0,300.0,-1,0.66,0.0,1,0.0,12,1812.1000000000004,SAT,,2.031,
138,23,22,55.92,0,300.0,-1,55.92,0.0,1,0.0,12,1868.0200000000004,SAT,,56.082,
139,23,6,55.93,0,300.0,-1,55.93,0.0,1,0.0,12,1923.9500000000005,SAT,,56.112,
140,23,11,51.76,0,300.0,-1,51.76,0.0,1,0.0,12,1975.7100000000005,SAT,,52.109,
141,23,8,2.54,0,300.0,-1,2.54,0.0,1,0.0,12,1978.2500000000005,SAT,,4.03,
142,23,3,2.47,0,300.0,-1,2.47,0.0,1,0.0,12,1980.7200000000005,SAT,,4.029,
143,23,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,12,1980.7200000000005,TIMEOUT,,303.38,
144,23,19,0.52,0,11.873200394558907,-1,0.52,0.0,1,0.0,12,1981.2400000000005,SAT,,2.02,
145,24,2,3.59,0,5.084600400525331,-1,3.59,0.0,1,0.0,12,1984.8300000000004,SAT,,4.026,
146,25,12,1.49,0,2.6146007220923897,-1,1.49,0.0,1,0.0,13,1986.3200000000004,SAT,,2.045,
147,26,8,2.77,0,4.304600272673369,-1,2.77,0.0,1,0.0,13,1989.0900000000004,SAT,,4.04,
148,27,6,55.43,0,73.71160053496361,-1,55.43,0.0,1,0.0,14,2044.5200000000004,SAT,,56.113,
149,27,15,1.63,0,6.738200642514229,-1,1.63,0.0,1,0.0,14,2046.1500000000005,SAT,,2.043,
150,27,3,2.19,0,4.619200367826224,-1,2.19,0.0,1,0.0,14,2048.3400000000006,SAT,,4.033,
151,27,18,0.67,0,71.82140006532073,-1,0.67,0.0,1,0.0,14,2049.0100000000007,SAT,,2.041,
152,27,11,48.28,0,70.95040057634115,-1,48.28,0.0,1,0.0,14,2097.290000000001,SAT,,50.104,
153,27,9,0.2,0,8.186400167989731,-1,0.2,0.0,1,0.0,14,2097.4900000000007,SAT,,2.037,
154,27,12,1.14,0,7.92640012537241,-1,1.14,0.0,1,0.0,14,2098.6300000000006,SAT,,2.037,
155,27,16,0.73,0,300.0,-1,0.73,0.0,1,0.0,14,2099.3600000000006,SAT,,2.037,
156,27,23,104.4,0,300.0,-1,104.4,0.0,1,0.0,14,2203.7600000000007,SAT,,106.146,
157,27,21,42.38,0,300.0,-1,42.38,0.0,1,0.0,14,2246.140000000001,SAT,,44.098,
158,27,2,3.44,0,300.0,-1,3.44,0.0,1,0.0,14,2249.580000000001,SAT,,4.053,
159,27,4,0.35,0,300.0,-1,0.35,0.0,1,0.0,14,2249.9300000000007,SAT,,2.042,
160,27,20,0.36,0,300.0,-1,0.36,0.0,1,0.0,14,2250.290000000001,SAT,,2.04,
161,27,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,14,2250.290000000001,TIMEOUT,,303.35,
162,28,15,2.7,0,2.8746000382781025,-1,2.7,0.0,1,0.0,14,2252.9900000000007,SAT,,4.031,
163,29,22,61.15,0,73.69860031490326,-1,61.15,0.0,1,0.0,15,2314.140000000001,SAT,,62.084,
164,30,4,0.36,0,1.3276000026345254,-1,0.36,0.0,1,0.0,15,2314.500000000001,SAT,,2.028,
165,31,11,45.26,0,68.29060030018091,-1,45.26,0.0,1,0.0,16,2359.760000000001,SAT,,46.115,
166,31,4,0.35,0,12.991200432527066,-1,0.35,0.0,1,0.0,16,2360.110000000001,SAT,,2.043,
167,31,3,2.4,0,12.536200721162558,-1,2.4,0.0,1,0.0,16,2362.510000000001,SAT,,4.03,
168,31,16,0.97,0,14.686400506991149,-1,0.97,0.0,1,0.0,16,2363.480000000001,SAT,,2.041,
169,31,18,0.78,0,13.42540022765398,-1,0.78,0.0,1,0.0,16,2364.260000000001,SAT,,2.043,
170,31,12,1.6,0,12.411400497305394,-1,1.6,0.0,1,0.0,16,2365.860000000001,SAT,,2.049,
171,31,15,3.01,0,10.331400156366826,-1,3.01,0.0,1,0.0,16,2368.8700000000013,SAT,,4.033,
172,31,1,1.51,0,300.0,-1,1.51,0.0,1,0.0,16,2370.3800000000015,SAT,,2.033,
173,31,20,0.3,0,300.0,-1,0.3,0.0,1,0.0,16,2370.6800000000017,SAT,,2.054,
174,31,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,16,2370.6800000000017,TIMEOUT,,303.346,
175,31,7,8.8,0,97.59780068730117,-1,8.8,0.0,1,0.0,16,2379.480000000002,SAT,,10.032,
176,31,9,0.15,0,86.15780026500227,-1,0.15,0.0,1,0.0,16,2379.630000000002,SAT,,2.036,
177,31,19,0.46,0,85.96280059625508,-1,0.46,0.0,1,0.0,16,2380.090000000002,SAT,,2.037,
178,31,2,3.45,0,85.36480064352156,-1,3.45,0.0,1,0.0,16,2383.540000000002,SAT,,4.022,
179,31,6,62.57,0,80.87980027158856,-1,62.57,0.0,1,0.0,16,2446.110000000002,SAT,,64.117,
180,32,5,0.23,0,1.2626003551959992,-1,0.23,0.0,1,0.0,16,2446.340000000002,SAT,,2.042,
181,33,3,2.52,0,4.213600185114146,-1,2.52,0.0,1,0.0,17,2448.860000000002,SAT,,4.094,
182,34,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,17,2448.860000000002,TIMEOUT,,303.352,
183,34,16,0.88,0,2.565200467008352,-1,0.88,0.0,1,0.0,17,2449.740000000002,SAT,,2.024,
184,34,19,0.45,0,1.4212007153511048,-1,0.45,0.0,1,0.0,17,2450.190000000002,SAT,,2.041,
185,35,22,58.52,0,73.69860031490326,-1,58.52,0.0,1,0.0,18,2508.710000000002,SAT,,60.135,
186,36,19,0.44,0,1.6786001328110696,-1,0.44,0.0,1,0.0,18,2509.150000000002,SAT,,2.018,
187,36,23,83.42,0,149.2442004646838,-1,83.42,0.0,1,0.0,18,2592.570000000002,SAT,,84.097,
188,36,21,33.79,0,40.79820041393042,-1,33.79,0.0,1,0.0,18,2626.360000000002,SAT,,34.071,
189,37,4,0.36,0,1.3276000026345254,-1,0.36,0.0,1,0.0,19,2626.720000000002,SAT,,2.037,
190,38,4,0.37,0,1.3276000026345254,-1,0.37,0.0,1,0.0,19,2627.090000000002,SAT,,2.021,
191,39,18,0.76,0,1.8996002416789532,-1,0.76,0.0,1,0.0,19,2627.850000000002,SAT,,2.042,
192,38,2,3.49,0,4.929900251674653,-1,3.49,0.0,1,0.0,20,2631.340000000002,SAT,,4.026,
193,40,11,48.45,0,68.29060030018091,-1,48.45,0.0,1,0.0,20,2679.790000000002,SAT,,50.098,
194,40,10,44.29,0,48.0262000005424,-1,44.29,0.0,1,0.0,20,2724.0800000000017,SAT,,46.079,
195,41,11,42.97,0,68.29060030018091,-1,42.97,0.0,1,0.0,21,2767.0500000000015,SAT,,44.072,
196,41,8,2.11,0,300.0,-1,2.11,0.0,1,0.0,21,2769.1600000000017,SAT,,4.033,
197,41,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,21,2769.1600000000017,TIMEOUT,,303.359,
198,41,5,0.27,0,186.76740045507552,-1,0.27,0.0,1,0.0,21,2769.4300000000017,SAT,,2.04,
199,41,16,0.93,0,186.41640032489897,-1,0.93,0.0,1,0.0,21,2770.3600000000015,SAT,,2.04,
200,41,6,67.72,0,185.2074001993716,-1,67.72,0.0,1,0.0,21,2838.0800000000013,SAT,,68.1,
201,41,23,91.09,0,97.1714005883515,-1,91.09,0.0,1,0.0,21,2929.1700000000014,SAT,,92.112,
202,42,11,51.22,0,68.29060030018091,-1,51.22,0.0,1,0.0,21,2980.3900000000012,SAT,,52.094,
203,42,2,3.6,0,6.46520037983656,-1,3.6,0.0,1,0.0,21,2983.990000000001,SAT,,4.037,
204,42,19,0.48,0,1.7852003391563893,-1,0.48,0.0,1,0.0,21,2984.470000000001,SAT,,2.043,
205,42,18,0.53,0,175.08040021021964,-1,0.53,0.0,1,0.0,21,2985.0000000000014,SAT,,2.047,
206,42,6,63.98,0,174.3914001699269,-1,63.98,0.0,1,0.0,21,3048.9800000000014,SAT,,64.102,
207,42,23,85.87,0,91.21740004827382,-1,85.87,0.0,1,0.0,21,3134.8500000000013,SAT,,86.125,
208,43,10,42.5,0,42.82360070233345,-1,42.5,0.0,1,0.0,22,3177.3500000000013,SAT,,44.067,
209,44,2,4.1,0,5.084600400525331,-1,4.1,0.0,1,0.0,22,3181.450000000001,SAT,,6.023,
210,45,12,1.12,0,2.6146007220923897,-1,1.12,0.0,1,0.0,23,3182.570000000001,SAT,,2.021,
211,45,3,2.41,0,6.244200270968676,-1,2.41,0.0,1,0.0,23,3184.980000000001,SAT,,4.034,
212,45,15,2.65,0,3.111200265932083,-1,2.65,0.0,1,0.0,23,3187.630000000001,SAT,,4.032,
213,46,7,12.11,0,15.224600609737635,-1,12.11,0.0,1,0.0,23,3199.740000000001,SAT,,14.055,
214,47,18,0.7,0,1.8996002416789532,-1,0.7,0.0,1,0.0,24,3200.440000000001,SAT,,2.038,
215,48,17,0.96,0,1.860600307929516,-1,0.96,0.0,1,0.0,24,3201.400000000001,SAT,,2.041,
216,49,8,2.96,0,4.304600272673369,-1,2.96,0.0,1,0.0,25,3204.360000000001,SAT,,4.061,
217,50,12,1.51,0,2.6146007220923897,-1,1.51,0.0,1,0.0,25,3205.8700000000013,SAT,,2.039,
218,51,23,76.2,0,100.92060056363346,-1,76.2,0.0,1,0.0,26,3282.070000000001,SAT,,78.136,
219,51,2,3.38,0,6.101200029599666,-1,3.38,0.0,1,0.0,26,3285.450000000001,SAT,,4.027,
220,51,14,0.14,0,1.7072004716575147,-1,0.14,0.0,1,0.0,26,3285.590000000001,SAT,,2.028,
221,51,6,54.23,0,123.67840035666825,-1,54.23,0.0,1,0.0,26,3339.820000000001,SAT,,56.093,
222,51,18,0.68,0,53.17940049653053,-1,0.68,0.0,1,0.0,26,3340.500000000001,SAT,,2.039,
223,51,4,0.35,0,52.295400061059,-1,0.35,0.0,1,0.0,26,3340.850000000001,SAT,,2.038,
224,51,21,38.51,0,51.84040034969449,-1,38.51,0.0,1,0.0,26,3379.360000000001,SAT,,40.06,
225,51,5,0.24,0,148.93480016698243,-1,0.24,0.0,1,0.0,26,3379.600000000001,SAT,,2.038,
226,51,8,2.81,0,148.62280069698693,-1,2.81,0.0,1,0.0,26,3382.4100000000008,SAT,,4.036,
227,51,9,0.15,0,144.9698006067157,-1,0.15,0.0,1,0.0,26,3382.560000000001,SAT,,2.021,
228,51,12,1.37,0,144.7748002115369,-1,1.37,0.0,1,0.0,26,3383.9300000000007,SAT,,2.04,
229,51,22,49.79,0,142.9938005733967,-1,49.79,0.0,1,0.0,26,3433.7200000000007,SAT,,50.082,
230,51,11,52.64,0,78.26680035178661,-1,52.64,0.0,1,0.0,26,3486.3600000000006,SAT,,54.1,
231,51,17,1.23,0,9.834800612527133,-1,1.23,0.0,1,0.0,26,3487.5900000000006,SAT,,2.038,
232,51,16,0.97,0,8.23580042307377,-1,0.97,0.0,1,0.0,26,3488.5600000000004,SAT,,2.038,
233,51,15,2.87,0,300.0,-1,2.87,0.0,1,0.0,26,3491.4300000000003,SAT,,4.05,
234,51,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,26,3491.4300000000003,TIMEOUT,,303.364,
235,51,10,45.65,0,66.64220058207512,-1,45.65,0.0,1,0.0,26,3537.0800000000004,SAT,,46.06,
236,51,1,1.4,0,7.297200661498309,-1,1.4,0.0,1,0.0,26,3538.4800000000005,SAT,,2.044,
237,51,3,2.34,0,5.477200363177061,-1,2.34,0.0,1,0.0,26,3540.8200000000006,SAT,,4.031,
238,51,20,0.36,0,2.4352004456996914,-1,0.36,0.0,1,0.0,26,3541.1800000000007,SAT,,2.058,
239,51,19,0.48,0,1.9672005142748357,-1,0.48,0.0,1,0.0,26,3541.6600000000008,SAT,,2.025,
240,51,7,1.343200121420622,1,1.343200121420622,-1,0.0,0.0,0,0.0,26,3541.6600000000008,TIMEOUT,,3.03,
241,52,10,33.41,0,42.82360070233345,-1,33.41,0.0,1,0.0,26,3575.0700000000006,SAT,,34.058,
242,53,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,27,3575.0700000000006,TIMEOUT,,303.337,
243,53,16,0.89,0,5.971200008291006,-1,0.89,0.0,1,0.0,27,3575.9600000000005,SAT,,2.043,
